SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),INST._POWER_FACTOR
22734933,701440707,1.75E+12,LP,12/07/2025,15:45:00,0,4845.7481,1.6624,8817.716,0,1.6689,6.8021,245.1001,-0.987
22734933,701440707,1.75E+12,LP,12/07/2025,15:30:00,0,4845.7481,2.0721,8817.301,0,2.0781,8.478,244.8,-1
22734933,701440707,1.75E+12,LP,12/07/2025,15:15:00,0,4845.7481,2.1454,8816.783,0,2.1573,8.9,242.1001,-0.989
22734933,701440707,1.75E+12,LP,12/07/2025,15:00:00,0,4845.7481,1.7994,8816.247,0,1.8185,7.526,241.3,-1
22734933,701440707,1.75E+12,LP,12/07/2025,14:45:00,0,4845.7481,2.122,8815.798,0,2.1381,8.767,243.3,-1
22734933,701440707,1.75E+12,LP,12/07/2025,14:30:00,0,4845.7481,1.956,8815.268,0,1.9705,8.105,242.7001,-0.995
22734933,701440707,1.75E+12,LP,12/07/2025,14:15:00,0,4845.7481,1.3247,8814.779,0,1.3567,5.6001,242.1001,-0.833
22734933,701440707,1.75E+12,LP,12/07/2025,14:00:00,0,4845.7481,1.6672,8814.448,0,1.6972,6.902,245.5,-0.921
22734933,701440707,1.75E+12,LP,12/07/2025,13:45:00,0,4845.7481,1.3301,8814.0321,0,1.3705,5.667,241.6001,-0.99
22734933,701440707,1.75E+12,LP,12/07/2025,13:30:00,0,4845.7481,1.1883,8813.699,0,1.2451,5.11,243.6001,-0.966
22734933,701440707,1.75E+12,LP,12/07/2025,13:15:00,0.0177,4845.7481,0.664,8813.402,0.0337,0.7022,2.965,248.4,-0.951
22734933,701440707,1.75E+12,LP,12/07/2025,13:00:00,0.0025,4845.745,1.997,8813.2371,0.0067,2.0129,8.003,251.4,-1
22734933,701440707,1.75E+12,LP,12/07/2025,12:45:00,0.0695,4845.744,1.4015,8812.7371,0.0818,1.4178,5.961,250.4,-0.998
22734933,701440707,1.75E+12,LP,12/07/2025,12:30:00,0.0685,4845.727,1.8739,8812.387,0.0876,1.9084,7.944,250,-0.988
22734933,701440707,1.75E+12,LP,12/07/2025,12:15:00,0.0719,4845.711,2.1528,8811.919,0.0915,2.1819,9.079,249.1001,-0.986
22734933,701440707,1.75E+12,LP,12/07/2025,12:00:00,0.0114,4845.693,1.8697,8811.383,0.0245,1.9066,7.821,246,-0.937
22734933,701440707,1.75E+12,LP,12/07/2025,11:45:00,0.2886,4845.691,1.3849,8810.915,0.3271,1.4109,6.915,249.4,0.708
22734933,701440707,1.75E+12,LP,12/07/2025,11:30:00,0.2062,4845.62,1.8227,8810.572,0.228,1.8614,8.357,248.3,-0.996
22734933,701440707,1.75E+12,LP,12/07/2025,11:15:00,0.3498,4845.569,1.3457,8810.116,0.3785,1.3915,7.069,249.8,-0.795
22734933,701440707,1.75E+12,LP,12/07/2025,11:00:00,0.6936,4845.483,0.8793,8809.778,0.7223,0.9359,6.667,248.5,-0.927
22734933,701440707,1.75E+12,LP,12/07/2025,10:45:00,0.7553,4845.313,0.6239,8809.56,0.7908,0.6787,5.9751,246.1001,-0.881
22734933,701440707,1.75E+12,LP,12/07/2025,10:30:00,0.026,4845.125,2.4208,8809.404,0.0272,2.435,9.865,249.3,-0.999
22734933,701440707,1.75E+12,LP,12/07/2025,10:15:00,0.014,4845.119,2.9693,8808.799,0.0138,2.9738,12.006,248.1001,0.5631
22734933,701440707,1.75E+12,LP,12/07/2025,10:00:00,0,4845.116,2.4799,8808.057,0,2.4852,10.186,243.7001,-1
22734933,701440707,1.75E+12,LP,12/07/2025,09:45:00,0.0016,4845.116,1.6989,8807.437,0.0043,1.7099,6.944,244.6001,-1
22734933,701440707,1.75E+12,LP,12/07/2025,09:30:00,0,4845.116,2.33,8807.0141,0,2.3369,9.417,246.9,-0.868
22734933,701440707,1.75E+12,LP,12/07/2025,09:15:00,0,4845.116,1.3233,8806.431,0,1.3349,5.452,243.6001,-0.993
22734933,701440707,1.75E+12,LP,12/07/2025,09:00:00,0,4845.116,1.4974,8806.101,0,1.5037,6.194,242.6001,-0.989
22734933,701440707,1.75E+12,LP,12/07/2025,08:45:00,0,4845.116,1.3073,8805.726,0,1.3153,5.429,242.2001,-0.985
22734933,701440707,1.75E+12,LP,12/07/2025,08:30:00,0,4845.116,1.5439,8805.399,0,1.552,6.404,242.1001,-0.993
22734933,701440707,1.75E+12,LP,12/07/2025,08:15:00,0,4845.116,1.661,8805.013,0,1.6702,6.87,242.3,-0.99
22734933,701440707,1.75E+12,LP,12/07/2025,08:00:00,0,4845.116,0.9887,8804.598,0,1.0026,4.151,241.1001,-0.957
22734933,701440707,1.75E+12,LP,12/07/2025,07:45:00,0.1564,4845.116,0.315,8804.351,0.2275,0.3588,2.442,238.4,-0.999
22734933,701440707,1.75E+12,LP,12/07/2025,07:30:00,0.587,4845.078,0,8804.2731,0.6386,0,2.695,236.5,0.869
22734933,701440707,1.75E+12,LP,12/07/2025,07:15:00,0.7465,4844.9311,0,8804.2731,0.796,0,3.323,239.6001,0.981
22734933,701440707,1.75E+12,LP,12/07/2025,07:00:00,0.8764,4844.744,0,8804.2731,0.9104,0,3.8081,239,0.9551
22734933,701440707,1.75E+12,LP,12/07/2025,06:45:00,0.806,4844.5251,0,8804.2731,0.8413,0,3.49,240.9,0.9411
22734933,701440707,1.75E+12,LP,12/07/2025,06:30:00,0.9653,4844.3241,0,8804.2731,0.9942,0,4.125,240.9,0.97
22734933,701440707,1.75E+12,LP,12/07/2025,06:15:00,1.0533,4844.0831,0,8804.2731,1.1118,0,4.626,240.3,0.975
22734933,701440707,1.75E+12,LP,12/07/2025,06:00:00,1.1647,4843.819,0,8804.2731,1.219,0,5.1161,238.4,0.9391
22734933,701440707,1.75E+12,LP,12/07/2025,05:45:00,1.2545,4843.528,0,8804.2731,1.3007,0,5.501,236.5,0.9491
22734933,701440707,1.75E+12,LP,12/07/2025,05:30:00,0.9585,4843.214,0,8804.2731,0.9964,0,4.218,237.6001,0.9541
22734933,701440707,1.75E+12,LP,12/07/2025,05:15:00,1.156,4843.011,0,8804.2731,1.211,0,5.074,238.8,0.9411
22734933,701440707,1.75E+12,LP,12/07/2025,05:00:00,1.176,4842.722,0,8804.2731,1.229,0,5.146,238.8,0.9501
22734933,701440707,1.75E+12,LP,12/07/2025,04:45:00,1.2571,4842.428,0,8804.2731,1.3079,0,5.482,238.6001,0.986
22734933,701440707,1.75E+12,LP,12/07/2025,04:30:00,1.1703,4842.1141,0,8804.2731,1.2243,0,5.13,238.7001,0.9511
22734933,701440707,1.75E+12,LP,12/07/2025,04:15:00,1.2648,4841.821,0,8804.2731,1.316,0,5.509,238.9,0.9471
22734933,701440707,1.75E+12,LP,12/07/2025,04:00:00,1.1718,4841.505,0,8804.2731,1.2272,0,5.14,238.8,0.9531
22734933,701440707,1.75E+12,LP,12/07/2025,03:45:00,1.2062,4841.212,0,8804.2731,1.257,0,5.282,238,0.9471
22734933,701440707,1.75E+12,LP,12/07/2025,03:30:00,1.3512,4840.911,0,8804.2731,1.3942,0,5.881,237.1001,0.985
22734933,701440707,1.75E+12,LP,12/07/2025,03:15:00,1.2415,4840.573,0,8804.2731,1.2953,0,5.422,238.9,0.983
22734933,701440707,1.75E+12,LP,12/07/2025,03:00:00,1.2522,4840.263,0,8804.2731,1.3045,0,5.476,238.3,0.986
22734933,701440707,1.75E+12,LP,12/07/2025,02:45:00,1.2379,4839.95,0,8804.2731,1.2869,0,5.396,238.5,0.9511
22734933,701440707,1.75E+12,LP,12/07/2025,02:30:00,1.2134,4839.6411,0,8804.2731,1.2665,0,5.306,238.7001,0.98
22734933,701440707,1.75E+12,LP,12/07/2025,02:15:00,1.29,4839.338,0,8804.2731,1.3379,0,5.603,238.8,0.9551
22734933,701440707,1.75E+12,LP,12/07/2025,02:00:00,1.3401,4839.015,0,8804.2731,1.3881,0,5.8101,238.9,0.9461
22734933,701440707,1.75E+12,LP,12/07/2025,01:45:00,1.3293,4838.6811,0,8804.2731,1.3779,0,5.7621,239.1001,0.9501
22734933,701440707,1.75E+12,LP,12/07/2025,01:30:00,1.3719,4838.348,0,8804.2731,1.4134,0,5.98,236.3,0.9501
22734933,701440707,1.75E+12,LP,12/07/2025,01:15:00,0.9575,4838.005,0,8804.2731,0.998,0,4.265,234.7001,0.96
22734933,701440707,1.75E+12,LP,12/07/2025,01:00:00,0.5063,4837.765,0,8804.2731,0.557,0,2.331,238.7001,0.936
22734933,701440707,1.75E+12,LP,12/07/2025,00:45:00,0.6912,4837.638,0,8804.2731,0.7481,0,3.103,241,0.887
22734933,701440707,1.75E+12,LP,12/07/2025,00:30:00,0.71,4837.465,0,8804.2731,0.7663,0,3.197,239.9,0.909
22734933,701440707,1.75E+12,LP,12/07/2025,00:15:00,0.7877,4837.2881,0,8804.2731,0.8413,0,3.531,238.4,0.929
22734933,701440707,1.75E+12,LP,12/07/2025,00:00:00,0.79,4837.091,0,8804.2731,0.8425,0,3.5181,239.5,0.929
22734933,701440707,1.75E+12,LP,11/07/2025,23:45:00,0.8455,4836.894,0,8804.2731,0.9025,0,3.757,240.4,1
22734933,701440707,1.75E+12,LP,11/07/2025,23:30:00,1.0572,4836.683,0,8804.2731,1.1112,0,4.657,238.7001,0.9541
22734933,701440707,1.75E+12,LP,11/07/2025,23:15:00,1.1508,4836.418,0,8804.2731,1.2066,0,5.035,239.7001,0.9571
22734933,701440707,1.75E+12,LP,11/07/2025,23:00:00,1.4279,4836.131,0,8804.2731,1.4769,0,6.1611,239.7001,0.961
22734933,701440707,1.75E+12,LP,11/07/2025,22:45:00,1.8377,4835.774,0,8804.2731,1.8814,0,7.78,242,0.967
22734933,701440707,1.75E+12,LP,11/07/2025,22:30:00,2.6739,4835.314,0,8804.2731,2.7059,0,11.396,237.7001,0.98
22734933,701440707,1.75E+12,LP,11/07/2025,22:15:00,3.5379,4834.646,0,8804.2731,3.5569,0,15.1071,235.4,0.978
22734933,701440707,1.75E+12,LP,11/07/2025,22:00:00,3.6032,4833.762,0,8804.2731,3.6257,0,15.376,235.8,0.997
22734933,701440707,1.75E+12,LP,11/07/2025,21:45:00,3.6105,4832.861,0,8804.2731,3.6318,0,15.43,235.3,0.995
22734933,701440707,1.75E+12,LP,11/07/2025,21:30:00,3.544,4831.9581,0,8804.2731,3.5622,0,15.135,235.3,0.993
22734933,701440707,1.75E+12,LP,11/07/2025,21:15:00,3.4634,4831.0741,0,8804.2731,3.4805,0,14.8091,235,0.961
22734933,701440707,1.75E+12,LP,11/07/2025,21:00:00,3.4344,4830.207,0,8804.2731,3.4512,0,14.7161,234.5,1
22734933,701440707,1.75E+12,LP,11/07/2025,20:45:00,3.4698,4829.349,0,8804.2731,3.4887,0,14.787,235.9,1
22734933,701440707,1.75E+12,LP,11/07/2025,20:30:00,3.4542,4828.483,0,8804.2731,3.4754,0,14.759,235.4,0.994
22734933,701440707,1.75E+12,LP,11/07/2025,20:15:00,3.6884,4827.619,0,8804.2731,3.701,0,15.846,233.7001,0.994
22734933,701440707,1.75E+12,LP,11/07/2025,20:00:00,3.5565,4826.697,0,8804.2731,3.5674,0,15.287,233.5,0.998
22734933,701440707,1.75E+12,LP,11/07/2025,19:45:00,3.2539,4825.807,0,8804.2731,3.2684,0,13.944,234.3,0.994
22734933,701440707,1.75E+12,LP,11/07/2025,19:30:00,3.2072,4824.994,0,8804.2731,3.2204,0,13.856,232.4,0.995
22734933,701440707,1.75E+12,LP,11/07/2025,19:15:00,3.2094,4824.192,0,8804.2731,3.2223,0,13.948,231,0.995
22734933,701440707,1.75E+12,LP,11/07/2025,19:00:00,3.2174,4823.39,0,8804.2731,3.2385,0,13.9311,232.4,0.995
22734933,701440707,1.75E+12,LP,11/07/2025,18:45:00,3.2747,4822.586,0,8804.2731,3.3183,0,14.209,233.5,1
22734933,701440707,1.75E+12,LP,11/07/2025,18:30:00,0.0162,4821.765,0,8804.2731,0.2682,0.001,1.127,238.8,0.5751
22734933,701440707,1.75E+12,LP,11/07/2025,18:15:00,0.0015,4821.761,0.0255,8804.2731,0.0821,0.1834,1.11,239,0.0261
22734933,701440707,1.75E+12,LP,11/07/2025,18:00:00,0.2828,4821.761,0.0064,8804.266,0.3443,0.0389,1.599,239.4,-0.162
22734933,701440707,1.75E+12,LP,11/07/2025,17:45:00,0.2554,4821.691,0.0039,8804.266,0.337,0.0097,1.441,240.4,0.804
22734933,701440707,1.75E+12,LP,11/07/2025,17:30:00,0.0859,4821.628,0.1196,8804.265,0.1514,0.1539,1.274,239.5,0.719
22734933,701440707,1.75E+12,LP,11/07/2025,17:15:00,0,4821.607,0.3336,8804.236,0,0.3882,1.607,241.2001,-0.892
22734933,701440707,1.75E+12,LP,11/07/2025,17:00:00,0,4821.607,0.5909,8804.153,0,0.6084,2.512,242.1001,-0.969
22734933,701440707,1.75E+12,LP,11/07/2025,16:45:00,0,4821.607,0.788,8804.0051,0,0.8028,3.303,242.9,-0.964
22734933,701440707,1.75E+12,LP,11/07/2025,16:30:00,0,4821.607,1.4122,8803.808,0,1.4195,5.764,246.1001,-0.994
22734933,701440707,1.75E+12,LP,11/07/2025,16:15:00,0,4821.607,1.3672,8803.455,0,1.3727,5.5681,246.2001,-0.958
22734933,701440707,1.75E+12,LP,11/07/2025,16:00:00,0,4821.607,1.2762,8803.113,0,1.2832,5.227,244.9,-0.987
22734933,701440707,1.75E+12,LP,11/07/2025,15:45:00,0,4821.607,2.3538,8802.794,0,2.3572,9.507,247.6001,-1
22734933,701440707,1.75E+12,LP,11/07/2025,15:30:00,0,4821.607,1.8538,8802.206,0,1.861,7.563,245.7001,-0.984
22734933,701440707,1.75E+12,LP,11/07/2025,15:15:00,0,4821.607,2.051,8801.743,0,2.0581,8.314,247.2001,-0.998
22734933,701440707,1.75E+12,LP,11/07/2025,15:00:00,0,4821.607,2.3168,8801.23,0,2.322,9.32,249,-0.99
22734933,701440707,1.75E+12,LP,11/07/2025,14:45:00,0,4821.607,2.6417,8800.651,0,2.6477,10.744,246.2001,-0.952
22734933,701440707,1.75E+12,LP,11/07/2025,14:30:00,0,4821.607,2.689,8799.991,0,2.6948,10.903,246.6001,-0.993
22734933,701440707,1.75E+12,LP,11/07/2025,14:15:00,0,4821.607,2.5903,8799.319,0,2.5958,10.504,246.7001,-0.996
22734933,701440707,1.75E+12,LP,11/07/2025,14:00:00,0,4821.607,2.1229,8798.671,0,2.1288,8.664,245.3,-1
22734933,701440707,1.75E+12,LP,11/07/2025,13:45:00,0.0351,4821.607,2.604,8798.1391,0.0362,2.6129,10.627,248.1001,-0.941
22734933,701440707,1.75E+12,LP,11/07/2025,13:30:00,0.002,4821.599,2.584,8797.49,0.006,2.5973,10.412,248.7001,-0.988
22734933,701440707,1.75E+12,LP,11/07/2025,13:15:00,0.0037,4821.599,2.5348,8796.845,0.0088,2.5478,10.2161,248.5,-0.989
22734933,701440707,1.75E+12,LP,11/07/2025,13:00:00,0.002,4821.598,2.4963,8796.213,0.0059,2.5108,10.083,247.8,-0.996
22734933,701440707,1.75E+12,LP,11/07/2025,12:45:00,0.0027,4821.598,1.8907,8795.589,0.0088,1.9163,7.6851,248.6001,-0.996
22734933,701440707,1.75E+12,LP,11/07/2025,12:30:00,0.0176,4821.598,2.1173,8795.117,0.0245,2.1281,8.5431,249.9,0.5661
22734933,701440707,1.75E+12,LP,11/07/2025,12:15:00,0.0025,4821.594,2.422,8794.591,0.0066,2.4333,9.696,250.8,-0.999
22734933,701440707,1.75E+12,LP,11/07/2025,12:00:00,0.0029,4821.594,2.1776,8793.986,0.007,2.1855,8.831,247.2001,-0.998
22734933,701440707,1.75E+12,LP,11/07/2025,11:45:00,0.0019,4821.593,2.5369,8793.443,0.0055,2.548,10.23,247.7001,-1
22734933,701440707,1.75E+12,LP,11/07/2025,11:30:00,0,4821.593,2.9053,8792.811,0,2.9104,11.696,248.3,-1
22734933,701440707,1.75E+12,LP,11/07/2025,11:15:00,0,4821.593,1.5234,8792.083,0,1.5472,6.422,240,-0.998
22734933,701440707,1.75E+12,LP,11/07/2025,11:00:00,0,4821.593,2.5083,8791.703,0,2.5304,10.344,243.8,-0.952
22734933,701440707,1.75E+12,LP,11/07/2025,10:45:00,0,4821.593,2.3506,8791.0761,0,2.3763,9.578,247.9,-0.99
22734933,701440707,1.75E+12,LP,11/07/2025,10:30:00,0.1993,4821.593,1.22,8790.488,0.212,1.2696,6.04,244.8,-0.993
22734933,701440707,1.75E+12,LP,11/07/2025,10:15:00,0.3338,4821.544,1.3906,8790.183,0.3667,1.4335,7.272,245.2001,-0.871
22734933,701440707,1.75E+12,LP,11/07/2025,10:00:00,0,4821.461,3.9055,8789.838,0,3.9092,15.829,246.9,-0.999
22734933,701440707,1.75E+12,LP,11/07/2025,09:45:00,0,4821.461,3.6355,8788.861,0,3.6398,14.626,248.8,-0.997
22734933,701440707,1.75E+12,LP,11/07/2025,09:30:00,0,4821.461,3.511,8787.952,0,3.5142,14.186,247.6001,-0.999
22734933,701440707,1.75E+12,LP,11/07/2025,09:15:00,0,4821.461,3.2136,8787.074,0,3.22,13.113,245.2001,-0.995
22734933,701440707,1.75E+12,LP,11/07/2025,09:00:00,0,4821.461,2.4013,8786.269,0,2.4061,9.8701,243.4,-0.99
22734933,701440707,1.75E+12,LP,11/07/2025,08:45:00,0,4821.461,1.672,8785.669,0,1.6809,6.9431,241.7001,-1
22734933,701440707,1.75E+12,LP,11/07/2025,08:30:00,0,4821.461,1.7685,8785.25,0,1.7794,7.309,242.9,-0.978
22734933,701440707,1.75E+12,LP,11/07/2025,08:15:00,0,4821.461,0.9144,8784.808,0,0.9586,3.9371,242.1001,-1
22734933,701440707,1.75E+12,LP,11/07/2025,08:00:00,0,4821.461,0.4425,8784.579,0,0.5175,2.149,240.6001,-0.916
22734933,701440707,1.75E+12,LP,11/07/2025,07:45:00,0.0417,4821.461,0.2203,8784.4691,0.146,0.2821,1.7811,240.3,-0.201
22734933,701440707,1.75E+12,LP,11/07/2025,07:30:00,0.0215,4821.452,0.2977,8784.415,0.0605,0.3938,1.8961,239.3,0.028
22734933,701440707,1.75E+12,LP,11/07/2025,07:15:00,0.0125,4821.447,0.282,8784.339,0.0829,0.3778,1.9121,240.9,-0.021
22734933,701440707,1.75E+12,LP,11/07/2025,07:00:00,0.0502,4821.444,0.0167,8784.269,0.226,0.0929,1.326,240.4,0.0861
22734933,701440707,1.75E+12,LP,11/07/2025,06:45:00,0.0832,4821.433,0.0907,8784.266,0.1385,0.2007,1.407,241.1001,0.706
22734933,701440707,1.75E+12,LP,11/07/2025,06:30:00,0.1768,4821.4131,0,8784.244,0.4193,0,1.748,239.7001,0.269
22734933,701440707,1.75E+12,LP,11/07/2025,06:15:00,0.3426,4821.368,0,8784.244,0.4937,0,2.079,237.7001,0.4751
22734933,701440707,1.75E+12,LP,11/07/2025,06:00:00,0.3833,4821.283,0,8784.244,0.4428,0,1.867,236.8,0.838
22734933,701440707,1.75E+12,LP,11/07/2025,05:45:00,0.3445,4821.187,0,8784.244,0.404,0,1.707,236.8,0.8151
22734933,701440707,1.75E+12,LP,11/07/2025,05:30:00,0.348,4821.1,0,8784.244,0.4071,0,1.723,236.4,0.8221
22734933,701440707,1.75E+12,LP,11/07/2025,05:15:00,0.3466,4821.013,0,8784.244,0.4055,0,1.701,238.1001,0.8181
22734933,701440707,1.75E+12,LP,11/07/2025,05:00:00,0.3446,4820.927,0,8784.244,0.4053,0,1.687,240,0.8131
22734933,701440707,1.75E+12,LP,11/07/2025,04:45:00,0.7324,4820.841,0,8784.244,0.7761,0,3.246,239.9,0.854
22734933,701440707,1.75E+12,LP,11/07/2025,04:30:00,1.1545,4820.658,0,8784.244,1.1865,0,4.958,239.7001,0.976
22734933,701440707,1.75E+12,LP,11/07/2025,04:15:00,1.2987,4820.369,0,8784.244,1.3307,0,5.55,240.3,0.974
22734933,701440707,1.75E+12,LP,11/07/2025,04:00:00,1.1726,4820.044,0,8784.244,1.2097,0,5.072,239.1001,0.966
22734933,701440707,1.75E+12,LP,11/07/2025,03:45:00,1.4928,4819.752,0,8784.244,1.5234,0,6.3791,238.9,0.99
22734933,701440707,1.75E+12,LP,11/07/2025,03:30:00,1.3065,4819.378,0,8784.244,1.3398,0,5.579,240.2001,0.975
22734933,701440707,1.75E+12,LP,11/07/2025,03:15:00,1.2077,4819.052,0,8784.244,1.2425,0,5.168,240.5,0.974
22734933,701440707,1.75E+12,LP,11/07/2025,03:00:00,1.271,4818.75,0,8784.244,1.307,0,5.422,241.1001,0.99
22734933,701440707,1.75E+12,LP,11/07/2025,02:45:00,1.5082,4818.432,0,8784.244,1.5374,0,6.457,238.1001,1
22734933,701440707,1.75E+12,LP,11/07/2025,02:30:00,1.28,4818.054,0,8784.244,1.3136,0,5.5121,238.6001,0.978
22734933,701440707,1.75E+12,LP,11/07/2025,02:15:00,1.5002,4817.734,0,8784.244,1.5307,0,6.425,238.3,0.965
22734933,701440707,1.75E+12,LP,11/07/2025,02:00:00,1.2622,4817.359,0,8784.244,1.2936,0,5.445,237.8,0.977
22734933,701440707,1.75E+12,LP,11/07/2025,01:45:00,1.4731,4817.045,0,8784.244,1.5025,0,6.2861,239,0.989
22734933,701440707,1.75E+12,LP,11/07/2025,01:30:00,1.5194,4816.676,0,8784.244,1.5493,0,6.463,239.7001,0.976
22734933,701440707,1.75E+12,LP,11/07/2025,01:15:00,1.5454,4816.2971,0,8784.244,1.5759,0,6.586,239.3,1
22734933,701440707,1.75E+12,LP,11/07/2025,01:00:00,1.5364,4815.911,0,8784.244,1.5642,0,6.556,238.6001,0.989
22734933,701440707,1.75E+12,LP,11/07/2025,00:45:00,1.5417,4815.527,0,8784.244,1.5697,0,6.604,237.7001,0.987
22734933,701440707,1.75E+12,LP,11/07/2025,00:30:00,1.4914,4815.142,0,8784.244,1.5192,0,6.383,238,0.9501
22734933,701440707,1.75E+12,LP,11/07/2025,00:15:00,1.5279,4814.77,0,8784.244,1.5579,0,6.503,239.6001,0.991
22734933,701440707,1.75E+12,LP,11/07/2025,00:00:00,1.5656,4814.388,0,8784.244,1.5964,0,6.667,239.4,1
22734933,701440707,1.75E+12,LP,10/07/2025,23:45:00,1.532,4813.996,0,8784.244,1.5605,0,6.5761,237.3,1
22734933,701440707,1.75E+12,LP,10/07/2025,23:30:00,1.579,4813.613,0,8784.244,1.6024,0,6.8181,235.1001,0.991
22734933,701440707,1.75E+12,LP,10/07/2025,23:15:00,1.6184,4813.218,0,8784.244,1.6442,0,6.9511,236.5,0.981
22734933,701440707,1.75E+12,LP,10/07/2025,23:00:00,1.6489,4812.814,0,8784.244,1.6763,0,7.11,235.7001,0.9421
22734933,701440707,1.75E+12,LP,10/07/2025,22:45:00,1.6843,4812.401,0,8784.244,1.7062,0,7.258,235,0.984
22734933,701440707,1.75E+12,LP,10/07/2025,22:30:00,1.71,4811.9801,0,8784.244,1.7309,0,7.324,236.3,0.988
22734933,701440707,1.75E+12,LP,10/07/2025,22:15:00,1.8502,4811.553,0,8784.244,1.8715,0,7.809,239.6001,0.985
22734933,701440707,1.75E+12,LP,10/07/2025,22:00:00,1.8577,4811.091,0,8784.244,1.879,0,7.899,237.9,0.99
22734933,701440707,1.75E+12,LP,10/07/2025,21:45:00,1.5772,4810.626,0,8784.244,1.5975,0,6.706,238.1001,0.986
22734933,701440707,1.75E+12,LP,10/07/2025,21:30:00,1.5864,4810.232,0,8784.244,1.6082,0,6.727,239,0.988
22734933,701440707,1.75E+12,LP,10/07/2025,21:15:00,1.6579,4809.835,0,8784.244,1.6769,0,7.034,238.3,0.986
22734933,701440707,1.75E+12,LP,10/07/2025,21:00:00,1.6902,4809.421,0,8784.244,1.7111,0,7.167,238.7001,0.988
22734933,701440707,1.75E+12,LP,10/07/2025,20:45:00,1.691,4808.9981,0,8784.244,1.7129,0,7.183,238.4,0.988
22734933,701440707,1.75E+12,LP,10/07/2025,20:30:00,1.751,4808.576,0,8784.244,1.7715,0,7.458,237.5,0.96
22734933,701440707,1.75E+12,LP,10/07/2025,20:15:00,1.7922,4808.138,0,8784.244,1.8122,0,7.6531,236.7001,0.988
22734933,701440707,1.75E+12,LP,10/07/2025,20:00:00,1.7652,4807.6901,0,8784.244,1.7864,0,7.567,236,0.99
22734933,701440707,1.75E+12,LP,10/07/2025,19:45:00,1.6692,4807.249,0,8784.244,1.6952,0,7.195,235.6001,0.984
22734933,701440707,1.75E+12,LP,10/07/2025,19:30:00,1.8462,4806.831,0,8784.244,1.8715,0,7.886,237.3,0.985
22734933,701440707,1.75E+12,LP,10/07/2025,19:15:00,1.9671,4806.37,0,8784.244,1.99,0,8.41,236.6001,0.986
22734933,701440707,1.75E+12,LP,10/07/2025,19:00:00,2.2505,4805.878,0,8784.244,2.2734,0,9.609,236.6001,0.99
22734933,701440707,1.75E+12,LP,10/07/2025,18:45:00,2.586,4805.316,0,8784.244,2.6042,0,10.9821,237.1001,0.993
22734933,701440707,1.75E+12,LP,10/07/2025,18:30:00,3.044,4804.669,0,8784.244,3.0714,0,12.968,236.9,0.994
22734933,701440707,1.75E+12,LP,10/07/2025,18:15:00,3.3229,4803.908,0,8784.244,3.3662,0,14.2931,235.5,0.981
22734933,701440707,1.75E+12,LP,10/07/2025,18:00:00,3.4414,4803.078,0,8784.244,3.487,0,14.859,234.6001,0.989
22734933,701440707,1.75E+12,LP,10/07/2025,17:45:00,3.4093,4802.218,0,8784.244,3.4578,0,14.69,235.3,0.986
22734933,701440707,1.75E+12,LP,10/07/2025,17:30:00,3.4624,4801.365,0,8784.244,3.5148,0,14.847,236.7001,0.971
22734933,701440707,1.75E+12,LP,10/07/2025,17:15:00,2.8885,4800.499,0,8784.244,2.9255,0,12.288,238,0.987
